Source,Publication Date,Title,finbert_compound,finbert_positive,finbert_negative,finbert_neutral
BBC,2022-05-22,When might the inflation rate come down?,0.1734807789325714,0.21075497567653656,0.037274204194545746,0.7519708275794983
BBC,2022-05-03,What will it take to get inflation under control?,0.024305637925863266,0.03802086040377617,0.013715224340558052,0.9482638835906982
BBC,2022-06-13,UK inflation: 'There's not much more I can do to save money',-0.04014149308204651,0.33499008417129517,0.3751315772533417,0.28987839818000793
BBC,2022-05-26,As it happened: UK inflation - Johnson pressed to do more as prices hit 40-year high,0.3374374806880951,0.4445633590221405,0.10712587833404541,0.4483107626438141
BBC,2022-05-18,Cost of living: Inflation hits NI consumer confidence,-0.23741447925567627,0.15510648488998413,0.3925209641456604,0.45237264037132263
BBC,2022-05-17,Can the Bank of England stop spiralling inflation?,-0.10856269299983978,0.04150693118572235,0.15006962418556213,0.8084235191345215
BBC,2022-04-13,Inflation 'may cause more price rises in Guernsey',-0.00010559707880020142,0.08212137967348099,0.08222697675228119,0.8356516361236572
BBC,2022-04-21,Katty Kay: Why inflation in US is bad for Ukraine,0.8544056415557861,0.8951329588890076,0.04072730615735054,0.06413974612951279
BBC,2022-04-15,Easter: Holiday parks feel the pinch as inflation soars,0.09610256552696228,0.12529686093330383,0.029194293543696404,0.845508873462677
BBC,2022-04-07,Inflation: Five things that are going up in price and why,-0.011782056652009487,0.015072821639478207,0.026854878291487694,0.958072304725647
BBC,2022-04-12,Soaring petrol costs drive UK inflation to 30-year high,-0.3022128641605377,0.04279967397451401,0.34501251578330994,0.6121877431869507
BBC,2022-03-23,A loaf of bread meets global inflation,-0.3315863609313965,0.06379473954439163,0.3953810930252075,0.5408241748809814
BBC,2022-03-14,Cost of living: How is inflation hitting London businesses?,0.23044654726982117,0.4486355781555176,0.2181890457868576,0.33317533135414124
BBC,2022-04-13,Soaring petrol prices send US inflation to 40-year high,0.20217500627040863,0.236493781208992,0.03431877866387367,0.7291874289512634
BBC,2022-03-21,Ulster Bank: Economy growing but inflation hitting confidence,0.08023558557033539,0.13570545613765717,0.05546986684203148,0.8088247179985046
BBC,2022-04-11,NI Economy: Inflation threatens post-Covid recovery,0.0066972579807043076,0.018191343173384666,0.011494085192680359,0.9703145623207092
BBC,2022-04-13,Peru inflation: Civilians and police clash in Peru protests,-0.06749521195888519,0.0782482922077179,0.1457435041666031,0.7760082483291626
BBC,2022-02-22,Inflation hits new 30-year high in February,0.0011480879038572311,0.0255340076982975,0.02438591979444027,0.9500800967216492
BBC,2022-03-10,"Inflation: Sports bras in, doughnuts out of cost of living measure",-0.6936454176902771,0.03494005650281906,0.7285854816436768,0.23647449910640717
BBC,2022-02-16,Inflation: Home 'a place to endure' amid rising bills,0.7135335206985474,0.7615599632263184,0.04802641645073891,0.19041360914707184
BBC,2022-02-01,Energy bills: 'I wear two dressing gowns due to inflation',-0.9199949502944946,0.023482903838157654,0.9434778690338135,0.03303923085331917
BBC,2022-01-26,University of Manchester students reveal impact of rising inflation costs,0.7449865937232971,0.8287909626960754,0.08380436152219772,0.08740463852882385
BBC,2022-01-27,Can tourism ease the inflation pressure in Turkey?,-0.7426738142967224,0.06880378723144531,0.811477541923523,0.11971861124038696
BBC,2022-01-23,Irn-Bru maker AG Barr raises prices as inflation bites,-0.8066813349723816,0.04117872938513756,0.8478599786758423,0.11096124351024628
BBC,2022-01-26,Cost of living: New Zealand inflation tops three-decade high,0.18098847568035126,0.2164430469274521,0.03545456752181053,0.7481023669242859
BBC,2022-02-03,Jack Monroe hails inflation-measure shake-up,-0.378828763961792,0.23673772811889648,0.6155664920806885,0.14769577980041504
BBC,2022-02-05,Inflation 'giving me sleepless nights',0.05177723988890648,0.07148817181587219,0.019710931926965714,0.9088008403778076
BBC,2022-01-20,Inflation surge sends UK interest payments higher,-0.24232661724090576,0.3180347979068756,0.560361385345459,0.12160375714302063
BBC,2022-01-25,Inflation: Four things that are going up in price and why,-0.06944243609905243,0.03456869721412659,0.10401113331317902,0.861420214176178
BBC,2022-01-19,Highest inflation rate for three years at 3.8% in Jersey,-0.008781098760664463,0.048186175525188446,0.056967273354530334,0.894846498966217
BBC,2022-01-21,BT to introduce inflation-busting price rises,-0.42983320355415344,0.14929893612861633,0.579132080078125,0.2715689241886139
BBC,2022-01-21,Inflation: Traders and shoppers notice squeeze on prices,0.031266484409570694,0.1724635511636734,0.141197070479393,0.6863393187522888
BBC,2022-01-20,How does high inflation affect you?,0.010742951184511185,0.0248703733086586,0.01412742119282484,0.9610022902488708
Telegraph,2023-11-15,"Hunt has £10bn headroom for tax cuts at Autumn Statement, say economists",0.7943534255027771,0.8426584005355835,0.04830498248338699,0.10903660953044891
Telegraph,2023-11-15,Why the £7 pint is here to stay,0.027393672615289688,0.06835579872131348,0.04096212610602379,0.8906821012496948
Telegraph,2023-11-15,How much inflation is costing you – and what you should do about it,-3.896281123161316e-05,0.044507090002298355,0.04454605281352997,0.9109468460083008
Telegraph,2023-11-15,Mortgage rates on track to hit 4pc by end of the year,0.1399363875389099,0.20946474373340607,0.06952837109565735,0.7210068702697754
Telegraph,2023-11-15,What tumbling inflation means for Hunt’s hopes of tax cuts,0.0036055075470358133,0.026446150615811348,0.02284064330160618,0.9507131576538086
Telegraph,2023-11-15,Savers able beat inflation for first time in two years,-0.3219375014305115,0.04630831629037857,0.36824581027030945,0.5854458808898926
Telegraph,2023-11-15,Mortgage rates expected to dive – when to ditch your tracker for a fixed deal,0.0011825617402791977,0.017056740820407867,0.01587417908012867,0.9670690894126892
Telegraph,2023-11-15,Sunak fulfils pledge to halve inflation as rate falls to lowest in two years,-0.013654138892889023,0.01419880986213684,0.027852948755025864,0.9579482078552246
Telegraph,2023-11-14,Mortgage price war ramps up as Sunak prepares to claim inflation victory,0.006045010406523943,0.01921076886355877,0.013165758922696114,0.9676234126091003
Telegraph,2023-11-14,Pound surges as US inflation falls further than expected,0.014119867235422134,0.04208425059914589,0.027964383363723755,0.9299513697624207
Telegraph,2023-11-14,Vodafone loses thousands of customers after pushing through inflation-busting price rises,0.013515859842300415,0.023934677243232727,0.010418817400932312,0.965646505355835
Telegraph,2023-11-13,"Net zero policies are pushing up inflation, says Bank of England rate setter",0.16396564245224,0.22790104150772095,0.06393540650606155,0.7081635594367981
Telegraph,2023-11-12,We are finally about to get some good news on the economy,0.2539883255958557,0.32792311906814575,0.07393478602170944,0.5981420874595642
Telegraph,2023-11-12,Taming inflation has been painful – but now a bigger challenge lies ahead,0.5738297700881958,0.7154300808906555,0.14160029590129852,0.14296965301036835
Telegraph,2023-11-11,Sunak to reject call to break up Treasury in review of ‘archaic’ Whitehall,-0.012879982590675354,0.06490754336118698,0.07778752595186234,0.8573049306869507
Telegraph,2023-11-11,I squeezed a mini gap year into 18 days,-0.0290855523198843,0.02997460402548313,0.05906015634536743,0.9109652638435364
Telegraph,2023-11-10,‘British shoppers make a sport of being thrifty when it comes to wine’,-0.010006523691117764,0.02231290191411972,0.03231942653656006,0.9453677535057068
Telegraph,2023-11-09,"Interest rates already high enough to tackle inflation, says Bank economist Huw Pill",-0.01317700743675232,0.05822286754846573,0.07139987498521805,0.870377242565155
Telegraph,2023-11-08,Bailey says ‘too early’ to think about rate cuts in rift with Bank’s chief economist,-0.009703006595373154,0.036935653537511826,0.04663866013288498,0.9164257049560547
Telegraph,2023-11-07,This oil giant may no longer be a contrarian buy but we’ll stick with it for its ample cash flows,0.011320333927869797,0.029784591868519783,0.018464257940649986,0.951751172542572
Telegraph,2023-11-05,Would an inflation tax help tame price pressures?,0.1657969355583191,0.19090649485588074,0.025109564885497093,0.7839839458465576
Telegraph,2023-11-03,Our stock holdings still offer long-term growth potential despite sticky inflation,0.030686113983392715,0.07899101823568344,0.048304904252290726,0.8727040886878967
Telegraph,2023-11-03,‘I went back to work in my 80s because my frozen pension became worthless’,0.5607705116271973,0.6013357639312744,0.04056525230407715,0.35809895396232605
Telegraph,2023-11-02,Why halving inflation is not enough to save Sunak’s election vows,0.015177405439317226,0.02651079185307026,0.011333387345075607,0.9621557593345642
Telegraph,2023-11-01,Bank of England’s interest rate warning from a hammered Eurozone,0.7861294150352478,0.8314502239227295,0.04532080888748169,0.12322903424501419
Telegraph,2023-10-31,Inflation is dying and bonds are a screaming buy,0.00975637137889862,0.020589511841535568,0.010833140462636948,0.9685773253440857
Telegraph,2023-10-31,Shop price inflation falls to lowest in 14 months,0.013806152157485485,0.02449280023574829,0.01068664900958538,0.9648205041885376
Telegraph,2023-10-30,"University wage premium fades as average earnings drop by £3,000",0.004159362521022558,0.020369185134768486,0.01620982214808464,0.9634210467338562
Telegraph,2023-10-29,Jeremy Hunt considering inheritance tax cut in Autumn Statement,0.08664245903491974,0.13991664350032806,0.053274188190698624,0.8068091869354248
Telegraph,2023-10-28,Britain’s universities are in a crisis – and risk losing students as well as cash,0.0253292266279459,0.03622521460056305,0.01089598797261715,0.9528788328170776
Telegraph,2023-10-27,Russia hikes interest rates to 15pc in fight against inflation,0.0041725486516952515,0.031990837305784225,0.027818288654088974,0.9401909112930298
Telegraph,2023-10-25,"Inflation is starting to hit the super-rich, warns Porsche",0.004318097606301308,0.019520455971360207,0.015202358365058899,0.9652771949768066
Telegraph,2023-10-25,"Beer prices up 25pc since 2019 – and it’s putting drinkers off, says Heineken",0.008489934727549553,0.02066456340253353,0.012174629606306553,0.9671607613563538
Telegraph,2023-10-22,"Tax cuts on way if Sunak hits inflation target, suggests minister",-0.0006956253200769424,0.02249961718916893,0.023195242509245872,0.954305112361908
Telegraph,2023-10-22,Inflation could be about to get a whole lot worse,0.09101130068302155,0.2523514926433563,0.16134019196033478,0.5863083004951477
Telegraph,2023-10-20,Andrew Bailey says wages rising too fast to meet inflation target,0.5564813017845154,0.5895809531211853,0.033099643886089325,0.3773193657398224
Telegraph,2023-10-20,Humza Yousaf’s council tax freeze threatened by town hall torpedo,0.04975198954343796,0.07945460826158524,0.02970261685550213,0.8908427953720093
Telegraph,2023-10-19,Argentina election: Inflation and anger at Leftists force poorest into arms of radical,0.0038925576955080032,0.021598201245069504,0.0177056435495615,0.9606962203979492
Telegraph,2023-10-18,Public sector ‘pensions aristocracy’ to get pay rise three times the average,-0.022835880517959595,0.2050415724515915,0.2278774529695511,0.5670809745788574
Telegraph,2023-10-18,Sunak’s inflation pledge goes down to the wire after petrol price shock,0.08740633726119995,0.13425356149673462,0.046847227960824966,0.8188992142677307
Telegraph,2023-10-17,The Conservatives can still be saved from oblivion,-0.0340898297727108,0.03325904533267021,0.06734887510538101,0.8993920683860779
Telegraph,2023-10-16,"Rising oil prices threaten to disrupt fight against inflation, analysts warn",-0.5014642477035522,0.15689481794834137,0.6583590507507324,0.1847461313009262
Telegraph,2023-10-12,Are seed prices rising – and what does that mean for gardeners?,0.3674050271511078,0.5130444765090942,0.14563944935798645,0.3413160741329193
Telegraph,2023-10-09,‘Third wave’ of inflation looming as oil prices surge,-0.4686152935028076,0.23750104010105133,0.7061163187026978,0.0563826784491539
Telegraph,2023-10-07,Iconic British snack at potential risk as rising costs hit production,-0.01794721558690071,0.018894806504249573,0.036842022091150284,0.9442631602287292
Telegraph,2023-10-07,Why Generation Z is causing an inflation headache for Hunt,0.4818418622016907,0.5854370594024658,0.10359518229961395,0.3109678030014038
Telegraph,2023-10-03,Hunt says business tax should be cut before personal taxes,0.0501302108168602,0.07529885321855545,0.025168633088469505,0.8995325565338135
Telegraph,2023-10-02,"Why your house price is likely to have fallen 14.5pc, not 5pc",0.021113339811563492,0.03365002200007439,0.01253668311983347,0.9538133144378662
Telegraph,2023-09-25,The pay rises you need to beat inflation,8.501670527039096e-05,0.023783039301633835,0.023698022589087486,0.9525189995765686
Telegraph,2023-09-24,Why rising oil prices risk becoming a pre-election nightmare,-0.01753227785229683,0.03634870424866676,0.05388098210096359,0.9097703099250793
Telegraph,2023-09-22,Why interest rates are unlikely to start falling soon,-0.20437583327293396,0.10626941919326782,0.3106452524662018,0.5830853581428528
Telegraph,2023-09-21,Jeremy Hunt: Tax cuts are virtually impossible,0.020856788381934166,0.06264763325452805,0.04179084673523903,0.8955614566802979
Telegraph,2023-09-21,The Remainers’ last economic argument against Brexit has crumbled,0.03143012523651123,0.07493208348751068,0.04350195825099945,0.8815659880638123
Telegraph,2023-09-20,Savings accounts – how they work and how to choose the best one for you,0.06941033899784088,0.12787079811096191,0.058460455387830734,0.8136687278747559
Telegraph,2023-09-20,‘Light at the end of the tunnel’ as mortgage rates expected to fall further,0.8473902940750122,0.87295001745224,0.025559721514582634,0.10149022936820984
Telegraph,2023-09-20,Bets on interest rate rise slashed after surprise inflation fall,0.0008133929222822189,0.024297494441270828,0.02348410151898861,0.9522184133529663
